# Time	[x1]	[x2]	[x3]	[x5]	[x6]	[x7]	[x8]	[x9]	[x10]	[x11]	[x12]	[x13]	[x14]	[x15]	[x16]	[x17]	[x18]	[x28]	
0	12	12	0	0	0	0	0	0	0	1000	0	0	0	0	0	50	100	1	
6.94444e-11	12	12	1e-09	1.38889e-21	5.35837e-54	0	0	0	0	1000	0	0	0	0	0	50	100	1	
1.38889e-10	12	12	2e-09	4.16667e-21	5.35837e-53	9.30272e-66	0	0	0	1000	2.06727e-75	0	0	0	2.58409e-77	50	100	1	
6.94583e-07	12	12	1.0002e-05	6.94722e-14	6.70331e-35	1.16377e-43	9.27827e-137	1.79487e-70	1.4318e-156	1000	1.03387e-59	2.49287e-82	9.97147e-85	0	1.29234e-61	50	100	1	
1.38903e-06	12	12	2.0002e-05	2.77833e-13	1.20617e-33	2.32679e-42	6.96329e-117	1.79594e-55	2.29128e-139	1000	1.93961e-48	9.97235e-74	3.98894e-76	6.21439e-155	2.42451e-50	50	100	1	
2.08347e-06	12	12	3.00019e-05	6.25082e-13	7.70504e-33	1.77976e-41	2.98882e-104	4.17441e-54	1.43351e-116	1000	3.71634e-47	2.49436e-62	9.97743e-65	6.22186e-125	4.64543e-49	50	100	1	
9.02792e-06	11.9999	11.9999	0.000130001	1.17364e-11	1.58069e-29	2.28274e-37	5.35633e-96	1.19055e-49	1.40962e-107	1000	5.47614e-43	2.25663e-57	9.02651e-60	2.13277e-116	6.84518e-45	50	100	1	
1.59724e-05	11.9998	11.9998	0.000229997	3.67363e-11	1.97504e-28	3.45151e-36	1.06452e-91	3.63324e-47	8.70174e-103	1000	4.53449e-41	5.66868e-55	2.26747e-57	3.74805e-111	5.66813e-43	50	100	1	
2.29168e-05	11.9997	11.9997	0.000329993	7.56245e-11	1.10616e-27	2.04923e-35	4.65585e-89	3.78221e-46	2.35555e-99	1000	4.82719e-40	3.06386e-53	1.22555e-55	7.14716e-109	6.034e-42	50	100	1	
2.98613e-05	11.9996	11.9996	0.000429986	1.28401e-10	4.04219e-27	9.29974e-35	1.6919e-87	3.17761e-45	1.48899e-97	1000	2.66206e-39	3.04454e-52	1.21781e-54	1.90836e-105	3.32758e-41	50	100	1	
9.93057e-05	11.9986	11.9986	0.00142983	1.41996e-09	2.32267e-24	3.34886e-31	7.73866e-80	5.42932e-41	2.7932e-89	1000	1.779e-35	1.00434e-47	4.01737e-50	1.09679e-96	2.22376e-37	50	100	1	
0.00016875	11.9976	11.9976	0.0024295	4.10006e-09	2.55091e-23	4.56232e-30	5.23614e-76	5.73879e-39	9.76527e-85	1000	6.91e-34	1.90541e-45	7.62165e-48	7.7992e-92	8.63768e-36	50	100	1	
0.000238195	11.9966	11.9966	0.00342899	8.16846e-09	1.33398e-22	2.96925e-29	2.12946e-73	8.93969e-38	1.83984e-81	1000	7.72695e-33	8.64289e-44	3.45715e-46	8.24814e-88	9.65897e-35	50	100	1	
0.000307639	11.9956	11.9956	0.00442832	1.36249e-08	4.67926e-22	1.27493e-28	1.10107e-71	6.93598e-37	2.08588e-79	1000	4.54091e-32	1.07506e-42	4.30022e-45	1.53405e-85	5.67636e-34	50	100	1	
0.00100208	11.9856	11.9856	0.0144122	1.44481e-07	2.0285e-19	2.5507e-25	3.53892e-64	8.66046e-33	2.72529e-71	1000	2.42012e-28	2.94877e-38	1.17951e-40	1.67741e-77	3.02541e-30	50	100	1	
0.00169653	11.9756	11.9756	0.0243789	4.13879e-07	2.4409e-18	3.98133e-24	8.61636e-61	5.3512e-31	2.44636e-67	1000	7.11565e-27	2.9137e-36	1.16548e-38	2.7807e-73	8.89623e-29	50	100	1	
0.00239097	11.9657	11.9657	0.0343286	8.21582e-07	1.31175e-17	2.75561e-23	2.13754e-58	8.42519e-30	2.02269e-64	1000	7.46674e-26	8.98419e-35	3.59368e-37	8.80849e-70	9.33604e-28	50	100	1	
0.00308542	11.9557	11.9557	0.0442613	1.36735e-06	4.64656e-17	1.22014e-22	1.01718e-56	6.61655e-29	1.9782e-62	1000	4.3663e-25	1.04885e-33	4.19539e-36	1.59605e-67	5.45994e-27	50	100	1	
0.00377986	11.9458	11.9458	0.0541771	2.05095e-06	1.27677e-16	4.05493e-22	2.01241e-55	3.36973e-28	6.11319e-61	1000	1.77789e-24	6.90675e-33	2.7627e-35	6.97904e-66	2.22342e-26	50	100	1	
