# Time	[Z]	[mu2]	[mZ]	[mF]	[F]	[mP]	[PE]	[PG]	[PM]	
3.31432	683747	1447.36	788.295	60	60000	-4.39015e-27	-3.23635e-25	-4.26635e-25	-1.36424e-23	
3.50953	681477	1454.02	784.57	60	60000	-3.9353e-27	-2.90409e-25	-3.84783e-25	-1.33891e-23	
3.70474	679186	1460.64	781.167	60	60000	-3.52737e-27	-2.60498e-25	-3.46635e-25	-1.31292e-23	
3.89995	676880	1467.22	778.052	60	60000	-3.16156e-27	-2.33598e-25	-3.11966e-25	-1.28642e-23	
4.09516	674561	1473.74	775.196	60	60000	-2.83354e-27	-2.09422e-25	-2.80535e-25	-1.25955e-23	
4.29037	672234	1480.22	772.572	60	60000	-2.53941e-27	-1.87708e-25	-2.52097e-25	-1.23241e-23	
4.48558	669902	1486.66	770.156	60	60000	-2.27569e-27	-1.68215e-25	-2.26411e-25	-1.20512e-23	
4.68079	667570	1493.04	767.927	60	60000	-2.03925e-27	-1.50723e-25	-2.03242e-25	-1.17778e-23	
4.87601	665238	1499.38	765.866	60	60000	-1.82729e-27	-1.35032e-25	-1.82369e-25	-1.15046e-23	
5.07122	662910	1505.67	763.955	60	60000	-1.63727e-27	-1.20961e-25	-1.63582e-25	-1.12324e-23	
5.2863	660351	1512.55	762.006	60	60000	-1.45061e-27	-1.07136e-25	-1.45066e-25	-1.09345e-23	
5.50139	657802	1519.37	760.202	60	60000	-1.28516e-27	-9.48809e-26	-1.28606e-25	-1.06394e-23	
5.71648	655264	1526.13	758.529	60	60000	-1.1385e-27	-8.40194e-26	-1.13985e-25	-1.03478e-23	
5.93156	652740	1532.83	756.97	60	60000	-1.00852e-27	-7.43948e-26	-1.01004e-25	-1.00602e-23	
6.14665	650230	1539.49	755.515	60	60000	-8.93328e-28	-6.58673e-26	-8.94844e-26	-9.77699e-24	
6.36173	647737	1546.08	754.15	60	60000	-7.91244e-28	-5.8313e-26	-7.9266e-26	-9.49869e-24	
6.57682	645261	1552.62	752.868	60	60000	-7.00783e-28	-5.16214e-26	-7.02047e-26	-9.22555e-24	
6.79191	642804	1559.11	751.657	60	60000	-6.20629e-28	-4.56947e-26	-6.21715e-26	-8.95784e-24	
7.00699	640366	1565.55	750.512	60	60000	-5.4961e-28	-4.04459e-26	-5.50516e-26	-8.69574e-24	
7.27695	637334	1573.56	749.155	60	60000	-4.71821e-28	-3.46998e-26	-4.72511e-26	-8.37495e-24	
7.54691	634335	1581.49	747.878	60	60000	-4.05005e-28	-2.97673e-26	-4.05504e-26	-8.06345e-24	
7.81687	631369	1589.34	746.669	60	60000	-3.4762e-28	-2.55337e-26	-3.47955e-26	-7.76135e-24	
8.08682	628437	1597.12	745.521	60	60000	-2.9834e-28	-2.19003e-26	-2.9854e-26	-7.4687e-24	
8.35678	625540	1604.83	744.425	60	60000	-2.56023e-28	-1.87824e-26	-2.56116e-26	-7.18548e-24	
8.62674	622678	1612.46	743.375	60	60000	-2.1969e-28	-1.6107e-26	-2.19698e-26	-6.91163e-24	
8.93298	619474	1621.04	742.232	60	60000	-1.84655e-28	-1.3529e-26	-1.84593e-26	-6.61217e-24	
9.23922	616315	1629.53	741.134	60	60000	-1.5519e-28	-1.13624e-26	-1.55078e-26	-6.32442e-24	
9.54546	613201	1637.94	740.075	60	60000	-1.30412e-28	-9.54187e-27	-1.30269e-26	-6.04814e-24	
9.85171	610132	1646.28	739.05	60	60000	-1.09579e-28	-8.0122e-27	-1.09416e-26	-5.78303e-24	
10.1579	607107	1654.53	738.054	60	60000	-9.20641e-29	-6.72708e-27	-9.18919e-27	-5.52879e-24	
10.4642	604127	1662.71	737.085	60	60000	-7.73405e-29	-5.64753e-27	-7.71663e-27	-5.28511e-24	
10.7704	601191	1670.82	736.138	60	60000	-6.49649e-29	-4.74076e-27	-6.47939e-27	-5.05163e-24	
11.0767	598298	1678.86	735.212	60	60000	-5.45638e-29	-3.9792e-27	-5.43997e-27	-4.82803e-24	
11.3829	595448	1686.83	734.305	60	60000	-4.58233e-29	-3.33965e-27	-4.56684e-27	-4.61395e-24	
11.6892	592640	1694.74	733.413	60	60000	-3.8479e-29	-2.80262e-27	-3.83348e-27	-4.40905e-24	
11.824	591416	1698.2	733.025	60	60000	-3.56287e-29	-2.59431e-27	-3.54895e-27	-4.32164e-24	
11.9589	590201	1701.65	732.64	60	60000	-3.29889e-29	-2.40144e-27	-3.28547e-27	-4.23591e-24	
12.0938	588993	1705.09	732.258	60	60000	-3.05441e-29	-2.22286e-27	-3.0415e-27	-4.15184e-24	
12.2286	587794	1708.52	731.878	60	60000	-2.82799e-29	-2.05752e-27	-2.81559e-27	-4.06939e-24	
12.3635	586602	1711.94	731.5	60	60000	-2.61831e-29	-1.90445e-27	-2.60642e-27	-3.98855e-24	
12.4984	585418	1715.34	731.125	60	60000	-2.42413e-29	-1.76274e-27	-2.41273e-27	-3.90927e-24	
12.6927	583726	1720.23	730.588	60	60000	-2.16933e-29	-1.57684e-27	-2.15864e-27	-3.79776e-24	
12.887	582049	1725.1	730.056	60	60000	-1.94123e-29	-1.4105e-27	-1.93124e-27	-3.68937e-24	
13.0813	580388	1729.94	729.528	60	60000	-1.73705e-29	-1.26166e-27	-1.72772e-27	-3.58402e-24	
13.2756	578743	1734.76	729.004	60	60000	-1.55428e-29	-1.12848e-27	-1.54559e-27	-3.48163e-24	
13.4699	577113	1739.57	728.483	60	60000	-1.39069e-29	-1.00933e-27	-1.38261e-27	-3.38212e-24	
13.6642	575497	1744.35	727.966	60	60000	-1.24427e-29	-9.0272e-28	-1.23677e-27	-3.28541e-24	
13.9408	573224	1751.12	727.236	60	60000	-1.06197e-29	-7.70051e-28	-1.05524e-27	-3.15246e-24	
14.2174	570981	1757.86	726.512	60	60000	-9.06304e-30	-6.56831e-28	-9.00291e-28	-3.02482e-24	
14.494	568767	1764.55	725.795	60	60000	-7.73398e-30	-5.60216e-28	-7.68034e-28	-2.9023e-24	
14.7706	566581	1771.21	725.083	60	60000	-6.59931e-30	-4.77777e-28	-6.55158e-28	-2.7847e-24	
15.0472	564424	1777.84	724.377	60	60000	-5.63068e-30	-4.0744e-28	-5.58829e-28	-2.67183e-24	
15.3237	562294	1784.43	723.676	60	60000	-4.80386e-30	-3.47432e-28	-4.76629e-28	-2.5635e-24	
15.6003	560192	1790.99	722.98	60	60000	-4.09813e-30	-2.96241e-28	-4.0649e-28	-2.45954e-24	
15.8769	558116	1797.51	722.289	60	60000	-3.49582e-30	-2.52574e-28	-3.46646e-28	-2.35977e-24	
16.1535	556066	1804.01	721.602	60	60000	-2.98181e-30	-2.15328e-28	-2.95592e-28	-2.26402e-24	
16.4301	554043	1810.47	720.92	60	60000	-2.54318e-30	-1.83561e-28	-2.52038e-28	-2.17215e-24	
16.7067	552044	1816.91	720.242	60	60000	-2.16891e-30	-1.5647e-28	-2.14886e-28	-2.08399e-24	
16.9832	550070	1823.32	719.567	60	60000	-1.84959e-30	-1.33367e-28	-1.83197e-28	-1.9994e-24	
17.2598	548121	1829.7	718.897	60	60000	-1.57716e-30	-1.13667e-28	-1.5617e-28	-1.91823e-24	
17.5364	546195	1836.05	718.23	60	60000	-1.34476e-30	-9.68708e-29	-1.33121e-28	-1.84034e-24	
17.813	544293	1842.38	717.567	60	60000	-1.14652e-30	-8.25504e-29	-1.13466e-28	-1.76561e-24	
18.0896	542414	1848.68	716.908	60	60000	-9.77433e-31	-7.0342e-29	-9.67057e-29	-1.69391e-24	
18.3662	540557	1854.96	716.252	60	60000	-8.33222e-31	-5.99349e-29	-8.24153e-29	-1.62512e-24	
18.6428	538722	1861.22	715.599	60	60000	-7.10236e-31	-5.10639e-29	-7.02317e-29	-1.55911e-24	
18.9193	536909	1867.45	714.949	60	60000	-6.0536e-31	-4.35029e-29	-5.9845e-29	-1.49578e-24	
19.1959	535117	1873.66	714.303	60	60000	-5.15933e-31	-3.70589e-29	-5.09908e-29	-1.43502e-24	
19.4725	533346	1879.85	713.659	60	60000	-4.39685e-31	-3.15672e-29	-4.34436e-29	-1.37673e-24	
19.7491	531596	1886.01	713.018	60	60000	-3.74679e-31	-2.68875e-29	-3.70109e-29	-1.3208e-24	
20.0257	529866	1892.16	712.38	60	60000	-3.19261e-31	-2.28999e-29	-3.15285e-29	-1.26714e-24	
20.3023	528155	1898.29	711.745	60	60000	-2.7202e-31	-1.95024e-29	-2.68563e-29	-1.21566e-24	
20.5789	526463	1904.4	711.112	60	60000	-2.31753e-31	-1.66078e-29	-2.28749e-29	-1.16627e-24	
20.8554	524791	1910.49	710.482	60	60000	-1.97433e-31	-1.41419e-29	-1.94824e-29	-1.11888e-24	
21.132	523137	1916.56	709.855	60	60000	-1.68184e-31	-1.20413e-29	-1.65919e-29	-1.07342e-24	
21.4373	521332	1923.24	709.165	60	60000	-1.40889e-31	-1.0082e-29	-1.38953e-29	-1.02538e-24	
21.7427	519549	1929.9	708.478	60	60000	-1.18014e-31	-8.44083e-30	-1.1636e-29	-9.79481e-25	
22.048	517787	1936.54	707.794	60	60000	-9.88448e-32	-7.06624e-30	-9.74325e-30	-9.35641e-25	
22.3533	516046	1943.16	707.112	60	60000	-8.27822e-32	-5.91501e-30	-8.1577e-30	-8.93761e-25	
22.6586	514325	1949.76	706.434	60	60000	-6.9324e-32	-4.95094e-30	-6.82961e-30	-8.53756e-25	
22.9639	512624	1956.35	705.757	60	60000	-5.80489e-32	-4.14365e-30	-5.71726e-30	-8.15541e-25	
23.2693	510943	1962.91	705.084	60	60000	-4.86035e-32	-3.46772e-30	-4.78569e-30	-7.79036e-25	
23.5208	509572	1968.31	704.531	60	60000	-4.19865e-32	-2.99441e-30	-4.13324e-30	-7.50196e-25	
23.7723	508214	1973.7	703.98	60	60000	-3.62683e-32	-2.58556e-30	-3.56954e-30	-7.22424e-25	
24.0238	506868	1979.07	703.43	60	60000	-3.13271e-32	-2.23241e-30	-3.08255e-30	-6.95679e-25	
24.2753	505535	1984.43	702.882	60	60000	-2.70575e-32	-1.92738e-30	-2.66185e-30	-6.69925e-25	
24.5268	504214	1989.78	702.335	60	60000	-2.33686e-32	-1.66395e-30	-2.29844e-30	-6.45124e-25	
24.7783	502904	1995.13	701.79	60	60000	-2.01814e-32	-1.43644e-30	-1.98453e-30	-6.21241e-25	
25.0298	501606	2000.46	701.246	60	60000	-1.7428e-32	-1.23997e-30	-1.71341e-30	-5.98242e-25	
25.2813	500320	2005.78	700.704	60	60000	-1.50494e-32	-1.07031e-30	-1.47924e-30	-5.76094e-25	
25.5328	499044	2011.09	700.163	60	60000	-1.29947e-32	-9.23819e-31	-1.277e-30	-5.54767e-25	
25.8392	497506	2017.56	699.506	60	60000	-1.08658e-32	-7.72105e-31	-1.06752e-30	-5.29847e-25	
26.1456	495983	2024	698.851	60	60000	-9.08498e-33	-6.45254e-31	-8.92331e-31	-5.06047e-25	
26.452	494475	2030.44	698.198	60	60000	-7.59538e-33	-5.39201e-31	-7.45831e-31	-4.83315e-25	
26.7584	492983	2036.86	697.547	60	60000	-6.3495e-33	-4.50542e-31	-6.23332e-31	-4.61605e-25	
27.0648	491507	2043.27	696.898	60	60000	-5.30755e-33	-3.76431e-31	-5.2091e-31	-4.4087e-25	
27.3712	490044	2049.67	696.251	60	60000	-4.43622e-33	-3.14485e-31	-4.35283e-31	-4.21066e-25	
27.7143	488423	2056.83	695.528	60	60000	-3.62867e-33	-2.57102e-31	-3.55945e-31	-3.99941e-25	
28.0575	486820	2063.97	694.807	60	60000	-2.96781e-33	-2.10169e-31	-2.91038e-31	-3.79875e-25	
28.4007	485234	2071.1	694.088	60	60000	-2.42707e-33	-1.71786e-31	-2.37944e-31	-3.60816e-25	
28.7438	483665	2078.22	693.371	60	60000	-1.98465e-33	-1.40399e-31	-1.94516e-31	-3.42713e-25	
29.087	482112	2085.32	692.657	60	60000	-1.62271e-33	-1.14735e-31	-1.58998e-31	-3.25519e-25	
29.4302	480575	2092.42	691.944	60	60000	-1.32664e-33	-9.37526e-32	-1.29952e-31	-3.09187e-25	
29.8342	478784	2100.76	691.107	60	60000	-1.04636e-33	-7.39004e-32	-1.02464e-31	-2.91003e-25	
30.2383	477015	2109.09	690.273	60	60000	-8.25174e-34	-5.82437e-32	-8.0778e-32	-2.73889e-25	
30.6424	475267	2117.41	689.441	60	60000	-6.50654e-34	-4.58977e-32	-6.36734e-32	-2.57781e-25	
31.0465	473538	2125.72	688.611	60	60000	-5.12972e-34	-3.61638e-32	-5.01844e-32	-2.4262e-25	
31.4506	471828	2134.01	687.784	60	60000	-4.04368e-34	-2.84903e-32	-3.95465e-32	-2.28351e-25	
31.8547	470137	2142.3	686.958	60	60000	-3.18713e-34	-2.24419e-32	-3.11595e-32	-2.14922e-25	
32.2587	468464	2150.58	686.135	60	60000	-2.51167e-34	-1.76752e-32	-2.45489e-32	-2.02282e-25	
32.6628	466809	2158.85	685.314	60	60000	-1.97909e-34	-1.3919e-32	-1.93368e-32	-1.90385e-25	
33.0669	465171	2167.11	684.495	60	60000	-1.55922e-34	-1.09595e-32	-1.52293e-32	-1.79188e-25	
33.2188	464560	2170.21	684.187	60	60000	-1.42549e-34	-1.00174e-32	-1.39218e-32	-1.75152e-25	
33.3707	463951	2173.32	683.88	60	60000	-1.30321e-34	-9.15603e-33	-1.2726e-32	-1.71206e-25	
33.5226	463344	2176.42	683.573	60	60000	-1.1914e-34	-8.3686e-33	-1.16328e-32	-1.6735e-25	
33.6744	462740	2179.52	683.266	60	60000	-1.08916e-34	-7.64874e-33	-1.06334e-32	-1.6358e-25	
33.8263	462137	2182.62	682.96	60	60000	-9.95672e-35	-6.99066e-33	-9.71952e-33	-1.59896e-25	
34.0508	461252	2187.2	682.507	60	60000	-8.71998e-35	-6.12034e-33	-8.5108e-33	-1.54603e-25	
34.2752	460371	2191.78	682.055	60	60000	-7.63657e-35	-5.35817e-33	-7.45212e-33	-1.49485e-25	
34.4996	459495	2196.36	681.604	60	60000	-6.68748e-35	-4.6907e-33	-6.52484e-33	-1.44536e-25	
34.724	458624	2200.94	681.153	60	60000	-5.85609e-35	-4.10621e-33	-5.7127e-33	-1.39752e-25	
35.1432	457008	2209.49	680.312	60	60000	-4.56936e-35	-3.20202e-33	-4.45607e-33	-1.31236e-25	
35.5623	455409	2218.03	679.473	60	60000	-3.56468e-35	-2.49647e-33	-3.4752e-33	-1.23239e-25	
35.9814	453824	2226.58	678.635	60	60000	-2.78076e-35	-1.94629e-33	-2.71009e-33	-1.1573e-25	
36.4006	452254	2235.12	677.798	60	60000	-2.16886e-35	-1.5171e-33	-2.11307e-33	-1.08678e-25	
36.8197	450698	2243.67	676.963	60	60000	-1.69134e-35	-1.18235e-33	-1.64733e-33	-1.02055e-25	
37.4407	448419	2256.33	675.727	60	60000	-1.16957e-35	-8.16883e-34	-1.13857e-33	-9.29784e-26	
38.0617	446168	2269	674.494	60	60000	-8.08678e-36	-5.64354e-34	-7.86713e-34	-8.47089e-26	
38.6827	443945	2281.69	673.263	60	60000	-5.59025e-36	-3.89782e-34	-5.43621e-34	-7.71748e-26	
39.3036	441749	2294.39	672.034	60	60000	-3.86278e-36	-2.69063e-34	-3.75732e-34	-7.03108e-26	
39.9246	439577	2307.1	670.806	60	60000	-2.66842e-36	-1.85724e-34	-2.59334e-34	-6.40573e-26	
40.6063	437222	2321.08	669.46	60	60000	-1.77707e-36	-1.23606e-34	-1.72129e-34	-5.78309e-26	
41.288	434894	2335.09	668.114	60	60000	-1.18329e-36	-8.21784e-35	-1.1489e-34	-5.22098e-26	
41.9697	432593	2349.14	666.77	60	60000	-7.8767e-37	-5.46045e-35	-7.7337e-35	-4.7135e-26	
42.6514	430316	2363.22	665.426	60	60000	-5.24049e-37	-3.63788e-35	-5.06444e-35	-4.25534e-26	
43.3331	428064	2377.34	664.081	60	60000	-3.48552e-37	-2.42145e-35	-3.22038e-35	-3.84173e-26	
43.7508	426695	2386.02	663.258	60	60000	-2.71495e-37	-1.87936e-35	-2.55738e-35	-3.60842e-26	
44.1684	425334	2394.72	662.434	60	60000	-2.11326e-37	-1.46276e-35	-2.03306e-35	-3.38928e-26	
44.5861	423982	2403.43	661.609	60	60000	-1.64489e-37	-1.13989e-35	-1.54539e-35	-3.18345e-26	
45.0038	422636	2412.17	660.785	60	60000	-1.28019e-37	-8.8391e-36	-1.21915e-35	-2.99012e-26	
45.4215	421299	2420.93	659.96	60	60000	-9.96126e-38	-6.8691e-36	-9.8996e-36	-2.80853e-26	
45.6818	420469	2426.4	659.445	60	60000	-8.51895e-38	-5.8813e-36	-8.38085e-36	-2.70097e-26	
45.9422	419641	2431.88	658.93	60	60000	-7.28508e-38	-5.02665e-36	-7.10355e-36	-2.59753e-26	
46.2025	418816	2437.37	658.415	60	60000	-6.22955e-38	-4.29571e-36	-6.07746e-36	-2.49805e-26	
46.4628	417994	2442.87	657.9	60	60000	-5.32663e-38	-3.67229e-36	-5.18715e-36	-2.40238e-26	
46.7582	417064	2449.12	657.314	60	60000	-4.45942e-38	-3.07329e-36	-4.32755e-36	-2.29827e-26	
47.0536	416138	2455.38	656.729	60	60000	-3.7331e-38	-2.57149e-36	-3.61832e-36	-2.19867e-26	
47.3489	415215	2461.66	656.143	60	60000	-3.12483e-38	-2.15161e-36	-3.02715e-36	-2.10339e-26	
47.6443	414294	2467.96	655.556	60	60000	-2.61548e-38	-1.80018e-36	-2.53101e-36	-2.01223e-26	
48.2604	412384	2481.13	654.331	60	60000	-1.80334e-38	-1.23999e-36	-1.7426e-36	-1.83459e-26	
48.8766	410485	2494.38	653.103	60	60000	-1.24261e-38	-8.53438e-37	-1.21774e-36	-1.67262e-26	
49.4928	408598	2507.7	651.873	60	60000	-8.56892e-39	-5.88181e-37	-8.56915e-37	-1.52495e-26	
50.109	406722	2521.09	650.639	60	60000	-5.90533e-39	-4.05231e-37	-5.69858e-37	-1.39032e-26	
