# Time	[Z]	[mu2]	[mZ]	[mF]	[F]	[mP]	[PE]	[PG]	[PM]	[STAT]	(R3).Flux	(R4).Flux	(R5).Flux	(R6).Flux	
0	4030.71	21595.1	46.9655	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.3027e-11	3.61651e-11	1.07976e-09	
1e-09	4030.71	21595.1	46.9655	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.3027e-11	3.61651e-11	1.07976e-09	
2e-09	4030.71	21595.1	46.9655	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.3027e-11	3.61651e-11	1.07976e-09	
1.0002e-05	4030.71	21595.1	46.9657	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.30273e-11	3.61651e-11	1.07976e-09	
2.0002e-05	4030.71	21595.1	46.9659	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.30277e-11	3.6165e-11	1.07976e-09	
3.0002e-05	4030.71	21595.1	46.966	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.3028e-11	3.6165e-11	1.07976e-09	
0.000130002	4030.71	21595.1	46.9678	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.30314e-11	3.6165e-11	1.07976e-09	
0.000230002	4030.71	21595.1	46.9695	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.30347e-11	3.6165e-11	1.07975e-09	
0.000330002	4030.71	21595.1	46.9712	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.30381e-11	3.6165e-11	1.07975e-09	
0.000430002	4030.71	21595	46.9729	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.30414e-11	3.61649e-11	1.07975e-09	
0.00143	4030.71	21594.7	46.99	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.30748e-11	3.61647e-11	1.07974e-09	
0.00243	4030.72	21594.5	47.0071	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.31082e-11	3.61644e-11	1.07972e-09	
0.00343	4030.72	21594.2	47.0242	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.31415e-11	3.61641e-11	1.07971e-09	
0.00443	4030.72	21593.9	47.0412	60	60000	73.9875	1115.67	1041.3	12495.6	40339.9	9.27885e-10	9.31748e-11	3.61638e-11	1.07969e-09	
0.01443	4030.73	21591.1	47.2104	60	60000	73.9876	1115.68	1041.3	12495.6	40339.9	9.27885e-10	9.3505e-11	3.61611e-11	1.07955e-09	
0.02443	4030.76	21588.3	47.3772	60	60000	73.9876	1115.68	1041.3	12495.6	40339.9	9.27885e-10	9.38304e-11	3.61583e-11	1.07941e-09	
0.03443	4030.8	21585.5	47.5417	60	60000	73.9877	1115.68	1041.3	12495.6	40339.9	9.27885e-10	9.41511e-11	3.61556e-11	1.07927e-09	
0.04443	4030.86	21582.6	47.7038	60	60000	73.9878	1115.69	1041.3	12495.6	40339.9	9.27885e-10	9.44671e-11	3.61528e-11	1.07913e-09	
0.05443	4030.93	21579.8	47.8636	60	60000	73.9879	1115.7	1041.3	12495.6	40339.9	9.27885e-10	9.47786e-11	3.61501e-11	1.07899e-09	
0.15443	4032.4	21551.5	49.3431	60	60000	73.9904	1115.86	1041.31	12495.6	40339.9	9.27885e-10	9.76564e-11	3.61234e-11	1.07758e-09	
0.25443	4035.07	21523.1	50.6276	60	60000	73.9951	1116.15	1041.36	12495.6	40339.9	9.27885e-10	1.00145e-10	3.60976e-11	1.07616e-09	
0.35443	4038.79	21494.6	51.7437	60	60000	74.0018	1116.57	1041.45	12495.6	40339.9	9.27885e-10	1.02298e-10	3.60727e-11	1.07473e-09	
0.45443	4043.43	21466.1	52.7145	60	60000	74.0103	1117.09	1041.61	12495.6	40339.9	9.27885e-10	1.0416e-10	3.60485e-11	1.07331e-09	
0.55443	4048.84	21437.5	53.5597	60	60000	74.0204	1117.71	1041.82	12495.7	40339.9	9.27885e-10	1.05773e-10	3.6025e-11	1.07188e-09	
0.65443	4054.94	21409	54.2966	60	60000	74.032	1118.42	1042.1	12495.8	40339.9	9.27885e-10	1.0717e-10	3.60022e-11	1.07045e-09	
0.825009	4066.64	21360.2	55.3447	60	60000	74.0547	1119.79	1042.74	12496.1	40339.9	9.27885e-10	1.09137e-10	3.59647e-11	1.06801e-09	
0.995587	4079.68	21311.7	56.1803	60	60000	74.0806	1121.34	1043.57	12496.7	40339.9	9.27884e-10	1.10681e-10	3.59287e-11	1.06558e-09	
1.16617	4093.76	21263.3	56.8503	60	60000	74.1093	1123.03	1044.58	12497.5	40339.9	9.27884e-10	1.11897e-10	3.58941e-11	1.06316e-09	
1.33674	4108.66	21215.1	57.3917	60	60000	74.1402	1124.84	1045.76	12498.6	40339.9	9.27884e-10	1.12857e-10	3.58606e-11	1.06076e-09	
1.50732	4124.2	21167.2	57.8328	60	60000	74.173	1126.75	1047.09	12500.1	40339.9	9.27884e-10	1.13619e-10	3.58282e-11	1.05836e-09	
1.6779	4140.23	21119.6	58.1961	60	60000	74.2073	1128.74	1048.55	12502	40339.9	9.27884e-10	1.14226e-10	3.57966e-11	1.05598e-09	
1.84848	4156.66	21072.3	58.4987	60	60000	74.2429	1130.8	1050.12	12504.2	40339.9	9.27884e-10	1.14713e-10	3.57658e-11	1.05362e-09	
