# Time	[Z]	[mu2]	[mZ]	[mF]	[F]	[mP]	[PE]	[PG]	[PM]	[STAT]	
0	4030.71	21595.1	46.9655	60	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
1e-09	4030.71	21595.1	46.9655	60	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
2e-09	4030.71	21595.1	46.9655	60	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
1.0002e-05	4030.71	21595.1	46.9657	60.0024	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
2.0002e-05	4030.71	21595.1	46.9659	60.0048	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
3.0002e-05	4030.71	21595.1	46.966	60.0072	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.000130002	4030.71	21595.1	46.9678	60.0311	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.000230002	4030.71	21595.1	46.9695	60.055	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.000330002	4030.71	21595.1	46.9712	60.0789	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.000430002	4030.71	21595	46.9729	60.1028	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.00143	4030.71	21594.7	46.99	60.3419	60000	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.00243	4030.72	21594.5	47.0071	60.5808	60000.1	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.00343	4030.72	21594.2	47.0242	60.8196	60000.1	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.00443	4030.72	21593.9	47.0412	61.0583	60000.2	73.9875	1115.67	1041.3	12495.6	2.45454e+06	
0.01443	4030.73	21591.1	47.2104	63.4385	60002.5	73.9876	1115.68	1041.3	12495.6	2.45454e+06	
0.02443	4030.76	21588.3	47.3772	65.8069	60007.1	73.9877	1115.68	1041.3	12495.6	2.45454e+06	
0.03443	4030.8	21585.5	47.5417	68.1634	60014.1	73.988	1115.68	1041.3	12495.6	2.45454e+06	
0.04443	4030.86	21582.6	47.7038	70.5083	60023.4	73.9885	1115.69	1041.3	12495.6	2.45454e+06	
0.05443	4030.93	21579.8	47.8636	72.8414	60035	73.9891	1115.7	1041.3	12495.6	2.45454e+06	
0.154066	4032.39	21551.6	49.3381	95.4614	60275.3	74.0174	1115.88	1041.31	12495.6	2.45454e+06	
0.253702	4035.05	21523.3	50.6189	116.982	60731.8	74.1112	1116.33	1041.37	12495.6	2.45454e+06	
0.353337	4038.75	21494.9	51.7324	137.457	61392	74.304	1117.19	1041.52	12495.6	2.45454e+06	
0.452973	4043.35	21466.5	52.7013	156.937	62243.7	74.6246	1118.66	1041.82	12495.7	2.45454e+06	
0.552609	4048.74	21438	53.5454	175.47	63275.2	75.0979	1120.99	1042.37	12495.8	2.45454e+06	
0.652245	4054.8	21409.4	54.2816	193.103	64475.8	75.7451	1124.43	1043.26	12496	2.45454e+06	
0.754837	4061.64	21380	54.9424	210.363	65877.7	76.6126	1129.41	1044.69	12496.5	2.45454e+06	
0.857429	4069.03	21350.6	55.5183	226.761	67436.9	77.7008	1136.12	1046.8	12497.3	2.45454e+06	
0.960021	4076.87	21321.2	56.0211	242.339	69143.4	79.0238	1144.85	1049.77	12498.6	2.45454e+06	
1.06261	4085.11	21291.7	56.4611	257.137	70987.5	80.5925	1155.86	1053.79	12500.4	2.45454e+06	
1.1652	4093.69	21262.3	56.8471	271.196	72960	82.4154	1169.4	1059.07	12503.1	2.45454e+06	
1.2678	4102.56	21232.8	57.1865	284.552	75052.2	84.4976	1185.7	1065.81	12506.8	2.45454e+06	
1.39093	4113.55	21197.5	57.5418	299.704	77709.9	87.3424	1209.19	1076.12	12513.1	2.45454e+06	
1.51407	4124.85	21162.1	57.8489	313.95	80515	90.5624	1237.24	1089.18	12521.8	2.45454e+06	
1.63721	4136.4	21126.6	58.116	327.347	83454.8	94.1496	1270.08	1105.3	12533.6	2.45454e+06	
1.76034	4148.17	21091.2	58.3497	339.943	86517.6	98.0898	1307.88	1124.78	12549	2.45454e+06	
1.88348	4160.13	21055.6	58.5556	351.787	89692.5	102.363	1350.7	1147.89	12568.8	2.45454e+06	
2.03505	4175.06	21011.8	58.7775	365.399	93738.8	108.042	1410.33	1181.62	12600.4	2.45454e+06	
2.18661	4190.18	20967.8	58.9713	378.018	97921.5	114.13	1477.44	1221.46	12641.1	2.45454e+06	
2.33817	4205.46	20923.6	59.1428	389.715	102224	120.563	1551.71	1267.58	12692.5	2.45454e+06	
2.48974	4220.87	20879.3	59.2963	400.559	106631	127.269	1632.66	1320.03	12756.1	2.45454e+06	
2.6413	4236.4	20834.8	59.4357	410.612	111129	134.177	1719.67	1378.72	12833.3	2.45454e+06	
2.79287	4252.02	20790.2	59.5638	419.93	115705	141.214	1812.04	1443.42	12925.3	2.45454e+06	
2.94443	4267.72	20745.3	59.6829	428.569	120348	148.311	1908.95	1513.8	13033.5	2.45454e+06	
3.09599	4283.5	20700.3	59.795	436.577	125045	155.402	2009.54	1589.42	13159	2.45454e+06	
3.24756	4299.34	20655.1	59.9016	444.001	129788	162.428	2112.93	1669.74	13302.7	2.45454e+06	
3.39765	4315.08	20610.2	60.0028	450.819	134520	169.271	2217.22	1753.33	13463.8	2.45454e+06	
3.54774	4330.88	20565.2	60.1008	457.143	139280	175.956	2322.58	1840.31	13644	2.45454e+06	
3.69783	4346.73	20520	60.1962	463.011	144059	182.449	2428.23	1930.03	13843.9	2.45454e+06	
