# Time	[Z]	[mu2]	[mZ]	[mF]	[F]	[mP]	[PE]	[PG]	[PM]	[STAT]	
0	69595.9	10181.6	372.284	60	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
1e-09	69595.9	10181.6	372.284	60	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
2e-09	69595.9	10181.6	372.284	60	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
1.0002e-05	69595.9	10181.6	372.284	60.0024	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
2.0002e-05	69595.9	10181.6	372.284	60.0048	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
3.0002e-05	69595.9	10181.6	372.284	60.0072	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.000130002	69595.9	10181.6	372.284	60.0311	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.000230002	69595.9	10181.6	372.284	60.055	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.000330002	69595.9	10181.6	372.284	60.0789	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.000430002	69595.9	10181.6	372.284	60.1028	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.00143	69595.9	10181.6	372.284	60.3419	60000	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.00243	69595.9	10181.6	372.284	60.5808	60000.1	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.00343	69595.9	10181.6	372.284	60.8196	60000.1	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.00443	69595.9	10181.6	372.284	61.0583	60000.2	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.01443	69595.9	10181.6	372.284	63.4385	60002.5	91.234	2216.95	2069.16	24829.9	2.45454e+06	
0.02443	69595.9	10181.6	372.284	65.8069	60007.1	91.2341	2216.95	2069.16	24829.9	2.45454e+06	
0.03443	69595.9	10181.6	372.284	68.1634	60014.1	91.2343	2216.95	2069.16	24829.9	2.45454e+06	
0.04443	69595.9	10181.6	372.284	70.5083	60023.4	91.2346	2216.95	2069.16	24829.9	2.45454e+06	
