# Values[S].InitialValue	[Z]	[mu2]	[mZ]	
207112	604561	1586.74	864.063	
214450	641627	1486.37	897.733	
205064	593405	1619.61	854.017	
205206	594193	1617.24	854.726	
207452	606375	1581.52	865.701	
204268	588949	1633.12	850.019	
209446	616806	1552.15	875.14	
201577	573331	1682.32	836.071	
208500	611896	1565.84	870.693	
214687	642759	1483.49	898.767	
212514	632235	1510.62	889.164	
204018	587536	1637.45	848.752	
200827	568807	1697.14	832.052	
206671	602193	1593.61	861.927	
207719	607791	1577.47	866.981	
208560	612209	1564.96	870.976	
210209	620708	1541.44	878.68	
207297	605548	1583.9	864.954	
202886	581043	1657.66	842.944	
204435	589890	1630.25	850.862	
206016	598644	1604.01	858.729	
213591	637490	1496.96	893.956	
214932	643930	1480.53	899.837	
209392	616524	1552.93	874.885	
207504	606651	1580.73	865.95	
205556	596123	1611.48	856.46	
200523	566951	1703.3	830.407	
208908	614024	1559.88	872.62	
210564	622508	1536.55	880.316	
213539	637236	1497.61	893.724	
203726	585877	1642.57	847.267	
204360	589466	1631.54	850.483	
209659	617898	1549.14	876.13	
212718	633232	1508.01	890.073	
209752	618377	1547.82	876.565	
211801	628709	1519.92	885.953	
206805	602917	1591.5	862.58	
209814	618691	1546.96	876.85	
204582	590712	1627.75	851.6	
212584	632579	1509.72	889.478	
209351	616316	1553.51	874.696	
206879	603314	1590.35	862.938	
204608	590858	1627.3	851.731	
207450	606361	1581.56	865.689	
206522	601388	1595.95	861.202	
201056	570197	1692.56	833.286	
208330	611009	1568.34	869.89	
205480	595704	1612.73	856.084	
204534	590445	1628.56	851.36	
207727	607836	1577.34	867.021	
201009	569910	1693.5	833.031	
207217	605125	1585.12	864.572	
211044	624928	1530.02	882.514	
209649	617848	1549.28	876.085	
211127	625344	1528.9	882.892	
213067	634943	1503.55	891.633	
202102	576453	1672.25	838.851	
203398	584000	1648.39	845.588	
205740	597134	1608.47	857.37	
202602	579388	1662.89	841.468	
209755	618391	1547.79	876.577	
212129	630332	1515.62	887.431	
201822	574791	1677.6	837.37	
212555	632433	1510.1	889.345	
204635	591012	1626.84	851.869	
210667	623029	1535.14	880.789	
209227	615677	1555.28	874.117	
200059	564085	1712.89	827.869	
203327	583590	1649.67	845.22	
208319	610950	1568.51	869.837	
208526	612033	1565.46	870.817	
200650	567728	1700.71	831.096	
211141	625417	1528.7	882.958	
202880	581005	1657.78	842.91	
208553	612174	1565.06	870.944	
213488	636990	1498.25	893.499	
206375	600592	1598.28	860.484	
214372	641253	1487.32	897.391	
206388	600664	1598.07	860.549	
209649	617847	1549.28	876.084	
212374	631543	1512.44	888.534	
200119	564456	1711.64	828.197	
201145	570734	1690.8	833.763	
207067	604322	1587.43	863.847	
208122	609918	1571.43	868.903	
208892	613938	1560.12	872.541	
210991	624662	1530.73	882.272	
211914	629269	1518.43	886.463	
212845	633856	1506.38	890.642	
211010	624759	1530.47	882.361	
214051	639710	1491.26	895.982	
204323	589260	1632.17	850.298	
210786	623627	1533.52	881.332	
206687	602279	1593.36	862.004	
212753	633408	1507.55	890.233	
203304	583455	1650.09	845.1	
213947	639210	1492.54	895.525	
212204	630707	1514.63	887.773	
207082	604400	1587.21	863.918	
204311	589189	1632.39	850.234	
207229	605184	1584.95	864.625	
202809	580594	1659.08	842.544	
209053	614775	1557.79	873.299	
211825	628829	1519.6	886.063	
206407	600768	1597.77	860.642	
213437	636745	1498.88	893.276	
208258	610630	1569.41	869.547	
202051	576147	1673.23	838.578	
202667	579768	1661.69	841.807	
209794	618589	1547.24	876.757	
213458	636845	1498.62	893.367	
214006	639496	1491.8	895.787	
204171	588400	1634.8	849.527	
209150	615276	1556.39	873.754	
210721	623301	1534.4	881.036	
202736	580168	1660.42	842.163	
200080	564217	1712.45	827.986	
209204	615558	1555.61	874.009	
201133	570661	1691.04	833.698	
212060	629993	1516.52	887.122	
211351	626467	1525.89	883.914	
209269	615892	1554.68	874.312	
214165	640260	1489.85	896.484	
204878	592368	1622.73	853.086	
202784	580449	1659.53	842.415	
214521	641969	1485.5	898.045	
207726	607827	1577.37	867.013	
200734	568238	1699.02	831.548	
206707	602390	1593.03	862.104	
208419	611473	1567.03	870.31	
208995	614475	1558.62	873.028	
208913	614052	1559.8	872.644	
205817	597557	1607.22	857.751	
209424	616693	1552.47	875.038	
201632	573658	1681.26	836.362	
203768	586114	1641.84	847.479	
200175	564803	1710.48	828.504	
202467	578599	1665.4	840.764	
208131	609966	1571.29	868.947	
211564	627531	1523.05	884.882	
210936	624384	1531.48	882.02	
209711	618164	1548.41	876.372	
213152	635355	1502.48	892.008	
214223	640537	1489.14	896.737	
212012	629755	1517.15	886.905	
203495	584554	1646.67	846.083	
204116	588088	1635.76	849.247	
206864	603230	1590.59	862.862	
201165	570857	1690.39	833.872	
208148	610054	1571.04	869.026	
207435	606283	1581.79	865.618	
202197	577010	1670.47	839.347	
202401	578214	1666.62	840.421	
212673	633012	1508.58	889.872	
201736	574281	1679.25	836.916	
213193	635553	1501.96	892.189	
209811	618677	1547	876.837	
205985	598470	1604.52	858.573	
214314	640975	1488.03	897.137	
211958	629489	1517.85	886.663	
210046	619876	1543.71	877.925	
214647	642570	1483.97	898.593	
209790	618570	1547.29	876.741	
210133	620322	1542.49	878.33	
201968	575659	1674.8	838.143	
201443	572526	1684.94	835.356	
208623	612539	1564.04	871.274	
208252	610601	1569.49	869.521	
206462	601062	1596.91	860.908	
203131	582460	1653.21	844.211	
203330	583606	1649.62	845.235	
213254	635854	1501.18	892.464	
206803	602905	1591.54	862.569	
208165	610143	1570.79	869.107	
203249	583141	1651.08	844.819	
209495	617054	1551.47	875.366	
203586	585075	1645.05	846.549	
213304	636097	1500.56	892.684	
204797	591915	1624.1	852.679	
201920	575374	1675.72	837.89	
208249	610586	1569.54	869.507	
210531	622343	1537	880.165	
213652	637783	1496.2	894.223	
204314	589208	1632.33	850.251	
201281	571555	1688.11	834.492	
203872	586707	1640	848.01	
201144	570727	1690.82	833.757	
212891	634083	1505.79	890.849	
202768	580358	1659.82	842.333	
205710	596966	1608.97	857.219	
206251	599922	1600.25	859.88	
214015	639540	1491.69	895.827	
205278	594589	1616.06	855.082	
202799	580539	1659.25	842.495	
202551	579092	1663.83	841.203	
200177	564820	1710.42	828.519	
200494	566772	1703.89	830.248	
200528	566979	1703.2	830.432	
207036	604154	1587.92	863.696	
200003	563739	1714.06	827.563	
202629	579547	1662.39	841.609	
202591	579326	1663.09	841.412	
203026	581855	1655.11	843.67	
202321	577742	1668.13	839.999	
203090	582223	1653.95	843.999	
205895	597982	1605.96	858.134	
206708	602393	1593.02	862.108	
202344	577879	1667.69	840.121	
208098	609790	1571.79	868.788	
200163	564733	1710.71	828.442	
213059	634904	1503.65	891.597	
205064	593404	1619.61	854.016	
211643	627921	1522.01	885.237	
209254	615816	1554.9	874.243	
200585	567329	1702.04	830.742	
201525	573020	1683.34	835.794	
207361	605888	1582.92	865.261	
210126	620286	1542.59	878.298	
202639	579602	1662.21	841.659	
200056	564068	1712.95	827.854	
206993	603923	1588.59	863.488	
204787	591858	1624.28	852.628	
200983	569753	1694.02	832.892	
211924	629320	1518.3	886.51	
200871	569073	1696.26	832.288	
213253	635848	1501.2	892.458	
213545	637267	1497.53	893.752	
208353	611127	1568.01	869.997	
213067	634943	1503.55	891.632	
213154	635366	1502.45	892.018	
214108	639983	1490.56	896.231	
210594	622659	1536.14	880.452	
207965	609092	1573.77	868.156	
207758	607999	1576.88	867.168	
200613	567500	1701.47	830.894	
206617	601902	1594.46	861.664	
213154	635365	1502.45	892.018	
201173	570905	1690.24	833.915	
207875	608617	1575.12	867.726	
214246	640648	1488.86	896.838	
206577	601684	1595.09	861.468	
200713	568109	1699.45	831.434	
210684	623112	1534.91	880.864	
205263	594505	1616.31	855.006	
212541	632367	1510.27	889.285	
212512	632221	1510.65	889.152	
201815	574752	1677.72	837.336	
209839	618821	1546.6	876.968	
208104	609824	1571.69	868.818	
210120	620257	1542.67	878.271	
203828	586455	1640.78	847.784	
202332	577806	1667.92	840.056	
208826	613596	1561.08	872.231	
200030	563906	1713.5	827.71	
210164	620480	1542.06	878.474	
201213	571148	1689.44	834.131	
214095	639925	1490.71	896.178	
203925	587009	1639.07	848.281	
202707	580002	1660.95	842.015	
209346	616287	1553.59	874.67	
209293	616018	1554.34	874.426	
211322	626322	1526.28	883.782	
209829	618768	1546.75	876.92	
209572	617453	1550.37	875.727	
208093	609767	1571.85	868.766	
202684	579864	1661.38	841.892	
214915	643846	1480.74	899.76	
209681	618012	1548.83	876.234	
204917	592583	1622.09	853.279	
200605	567454	1701.62	830.853	
209838	618813	1546.62	876.961	
209238	615729	1555.14	874.165	
203737	585936	1642.39	847.319	
212354	631446	1512.69	888.446	
206132	599275	1602.15	859.297	
207024	604088	1588.11	863.636	
204374	589546	1631.3	850.554	
203331	583613	1649.6	845.241	
208264	610662	1569.32	869.576	
203386	583930	1648.61	845.525	
213514	637118	1497.92	893.616	
203546	584848	1645.76	846.346	
201001	569865	1693.65	832.992	
212611	632711	1509.37	889.598	
208440	611583	1566.72	870.409	
206800	602886	1591.59	862.552	
